prime,target,clarity,prime_correct,prime_predicted,target_correct,target_predicted,target_prob,max_target_activation,max_winner_activation,n400_mean,n400_peak,n400_final,semantic_sim,semantic_condition,true_similarity
series,series,clear,True,series,True,series,0.0012431663926690817,0.03145802021026611,0.03145802021026611,0.011939891543239356,0.028226658701896667,0.028226658701896667,0.9036548137664795,same,1.0
series,series,noisy,True,series,False,singer,0.0012120958417654037,0.005222880747169256,0.022912612184882164,0.01774023851379752,0.02373408153653145,0.02373408153653145,0.6365178823471069,same,1.0
service,service,clear,True,service,True,service,0.0012339038075879216,0.02396726980805397,0.02396726980805397,0.009135074547491968,0.0210128091275692,0.0210128091275692,0.9069206118583679,same,1.0
service,service,noisy,True,service,False,device,0.0012059027794748545,0.0011475906940177083,0.023335067555308342,0.01696340092085302,0.020215369760990143,0.020215369760990143,0.6553919911384583,same,1.0
session,session,clear,True,session,True,session,0.0012627925025299191,0.04708971828222275,0.04708971828222275,0.012700867242645473,0.03054896369576454,0.03054896369576454,0.9051522016525269,same,1.0
session,session,noisy,True,session,False,kitten,0.0012118336744606495,0.005036041606217623,0.019255196675658226,0.01900166787393391,0.025241293013095856,0.025241293013095856,0.6292051076889038,same,1.0
sewer,sewer,clear,True,sewer,True,sewer,0.0013052831636741757,0.08015817403793335,0.08015817403793335,0.01985675357328728,0.04630967602133751,0.04630967602133751,0.9416947960853577,same,1.0
sewer,sewer,noisy,True,sewer,False,arrow,0.0012058884603902698,0.001237085903994739,0.017182961106300354,0.023292858234606684,0.02970288135111332,0.02970288135111332,0.6314455270767212,same,1.0
shadow,shadow,clear,True,shadow,True,shadow,0.0012684190878644586,0.05150385573506355,0.05150385573506355,0.01200706746103242,0.028331298381090164,0.028331298381090164,0.9048505425453186,same,1.0
shadow,shadow,noisy,True,shadow,False,issue,0.001205876120366156,0.0015186589444056153,0.022057227790355682,0.018770679059438408,0.025270648300647736,0.025270648300647736,0.5891964435577393,same,1.0
shallow,shallow,clear,True,shallow,True,shallow,0.0012448738561943173,0.03279245272278786,0.03279245272278786,0.010219727302901447,0.02304115518927574,0.02304115518927574,0.9079312682151794,same,1.0
shallow,shallow,noisy,True,shallow,False,wisdom,0.0012058550491929054,0.0010811762185767293,0.01264889258891344,0.018802863497287034,0.02378707006573677,0.02378707006573677,0.5425567626953125,same,1.0
shelter,shelter,clear,True,shelter,True,shelter,0.0012608557008206844,0.04555848613381386,0.04555848613381386,0.011103837984614074,0.026479225605726242,0.026479225605726242,0.9011596441268921,same,1.0
shelter,shelter,noisy,True,shelter,False,flashlight,0.0012058322317898273,0.00048011759645305574,0.01892286166548729,0.01883806770015508,0.024111561477184296,0.024111561477184296,0.5651149749755859,same,1.0
shiver,shiver,clear,True,shiver,True,shiver,0.0012576098088175058,0.04295875132083893,0.04295875132083893,0.012893481310456992,0.03014688566327095,0.03014688566327095,0.9146225452423096,same,1.0
shiver,shiver,noisy,True,shiver,False,moisture,0.0012058677384629846,0.0003173159493599087,0.01856670342385769,0.01966327301878482,0.02551325410604477,0.02551325410604477,0.5671239495277405,same,1.0
shortage,shortage,clear,True,shortage,True,shortage,0.0012568002566695213,0.04234423488378525,0.04234423488378525,0.01173426789045334,0.027268758043646812,0.027268758043646812,0.8986603021621704,same,1.0
shortage,shortage,noisy,True,shortage,False,conscience,0.0012059108121320605,0.0007341292221099138,0.022240446880459785,0.020386929566040636,0.025985252112150192,0.025985252112150192,0.5756590366363525,same,1.0
shoulder,shoulder,clear,False,soldier,False,soldier,0.0012599930632859468,0.04486393555998802,0.04638304561376572,0.011233453510329127,0.02676069363951683,0.02676069363951683,0.895499050617218,same,1.0
shoulder,shoulder,noisy,False,soldier,False,buyer,0.001205905806273222,0.0005518207908608019,0.013629047200083733,0.018514243297278882,0.02333606779575348,0.02333606779575348,0.5996907949447632,same,1.0
shovel,shovel,clear,True,shovel,True,shovel,0.0012367692543193698,0.02625919319689274,0.02625919319689274,0.008165249699726701,0.019096780568361282,0.019096780568361282,0.8914740085601807,same,1.0
shovel,shovel,noisy,True,shovel,False,substance,0.001205870183184743,0.0005248184315860271,0.01717422530055046,0.018168817333877086,0.023284340277314186,0.023284340277314186,0.5474557280540466,same,1.0
shower,shower,clear,True,shower,True,shower,0.0013113574823364615,0.08480852097272873,0.08480852097272873,0.020971529447473585,0.049484774470329285,0.049484774470329285,0.9350362420082092,same,1.0
shower,shower,noisy,True,shower,False,novel,0.0012225473765283823,0.013783332891762257,0.020601244643330574,0.01922380188945681,0.02265883982181549,0.02265883982181549,0.7830895185470581,same,1.0
signal,signal,clear,True,signal,True,signal,0.0013186846626922488,0.0903724879026413,0.0903724879026413,0.013925315713975579,0.034313227981328964,0.034313227981328964,0.8998884558677673,same,1.0
signal,signal,noisy,True,signal,False,question,0.0012060452718287706,0.0003007532504852861,0.01323938649147749,0.02036936370935291,0.02442096918821335,0.02442096918821335,0.6142891049385071,same,1.0
silence,silence,clear,True,silence,True,silence,0.0012678790371865034,0.05112598091363907,0.05112598091363907,0.012028257819823921,0.02806015871465206,0.02806015871465206,0.8992342352867126,same,1.0
silence,silence,noisy,True,silence,False,princess,0.0012130142422392964,0.0059257131069898605,0.0181503277271986,0.018004843425936997,0.022292885929346085,0.022292885929346085,0.6689537167549133,same,1.0
silver,silver,clear,True,silver,True,silver,0.001243001315742731,0.03129950538277626,0.03129950538277626,0.009647763209883123,0.022564321756362915,0.022564321756362915,0.9116546511650085,same,1.0
silver,silver,noisy,True,silver,False,problem,0.0012056491104885936,0.00042713043512776494,0.017830340191721916,0.01781349165830761,0.024849236011505127,0.024849236011505127,0.5078300833702087,same,1.0
singer,singer,clear,True,singer,True,singer,0.001287701423279941,0.06660503894090652,0.06660503894090652,0.013012722200714052,0.03157443925738335,0.03157443925738335,0.8817423582077026,same,1.0
singer,singer,noisy,True,singer,False,runner,0.0012127684894949198,0.005745614878833294,0.01723327301442623,0.018210902009159327,0.023874975740909576,0.023874975740909576,0.6484562158584595,same,1.0
sister,sister,clear,True,sister,True,sister,0.0012470133369788527,0.034535620361566544,0.034535620361566544,0.01129322824627161,0.027004089206457138,0.027004089206457138,0.8908050060272217,same,1.0
sister,sister,noisy,True,sister,False,minute,0.0012107501970604062,0.004200557712465525,0.018131155520677567,0.016744048008695243,0.022312339395284653,0.022312339395284653,0.6661068797111511,same,1.0
slipper,slipper,clear,True,slipper,True,slipper,0.0012862342409789562,0.06545797735452652,0.06545797735452652,0.012975364190991968,0.03398822247982025,0.03398822247982025,0.8705751299858093,same,1.0
slipper,slipper,noisy,True,slipper,False,chimney,0.0012058981228619814,0.00039385497802868485,0.021241873502731323,0.019752778792753816,0.025929946452379227,0.025929946452379227,0.5182129740715027,same,1.0
soccer,soccer,clear,True,soccer,True,soccer,0.0012232415610924363,0.015255190432071686,0.015255190432071686,0.00863498515682295,0.01899101585149765,0.01899101585149765,0.9256001114845276,same,1.0
soccer,soccer,noisy,True,soccer,False,leather,0.0012058737920597196,0.0015912802191451192,0.016864322125911713,0.017033237187191845,0.021444663405418396,0.021444663405418396,0.6078962087631226,same,1.0
soda,soda,clear,True,soda,True,soda,0.0012430527713149786,0.031336598098278046,0.031336598098278046,0.009447346493136138,0.02210286632180214,0.02210286632180214,0.9034199714660645,same,1.0
soda,soda,noisy,True,soda,False,iron,0.001209425856359303,0.0034524344373494387,0.020873775705695152,0.01704371928051114,0.022569935768842697,0.022569935768842697,0.6048486232757568,same,1.0
sofa,sofa,clear,True,sofa,True,sofa,0.0012330319732427597,0.023251114413142204,0.023251114413142204,0.008579805614426733,0.01909462735056877,0.01909462735056877,0.9189163446426392,same,1.0
sofa,sofa,noisy,True,sofa,False,bouquet,0.0012058718129992485,0.0005544947343878448,0.015088357031345367,0.018713833562098443,0.024003420025110245,0.024003420025110245,0.5632651448249817,same,1.0
soldier,soldier,clear,True,soldier,True,soldier,0.0013172279577702284,0.08924427628517151,0.08924427628517151,0.01446396551001817,0.03523554652929306,0.03523554652929306,0.9037437438964844,same,1.0
soldier,soldier,noisy,True,soldier,True,soldier,0.001243113772943616,0.03047669678926468,0.03047669678926468,0.01614365103188902,0.020770946517586708,0.020770946517586708,0.7070918679237366,same,1.0
sorrow,sorrow,clear,True,sorrow,True,sorrow,0.0012966555077582598,0.0735374167561531,0.0735374167561531,0.01536099232826382,0.03661467134952545,0.03661467134952545,0.9108446836471558,same,1.0
sorrow,sorrow,noisy,True,sorrow,True,sorrow,0.001226249965839088,0.0167941115796566,0.0167941115796566,0.018106294692493974,0.021781587973237038,0.021781587973237038,0.7382363677024841,same,1.0
speaker,speaker,clear,True,speaker,True,speaker,0.001282178913243115,0.06232529506087303,0.06232529506087303,0.013824757586233317,0.034348588436841965,0.034348588436841965,0.9042018055915833,same,1.0
speaker,speaker,noisy,True,speaker,False,childhood,0.0012144697830080986,0.0072129350155591965,0.018029550090432167,0.019045578765682875,0.0243060439825058,0.0243060439825058,0.6445795893669128,same,1.0
special,special,clear,True,special,True,special,0.0012621755013242364,0.046607907861471176,0.046607907861471176,0.010496846150606871,0.024773219600319862,0.024773219600319862,0.906287431716919,same,1.0
special,special,noisy,True,special,False,background,0.0012057251296937466,0.0006296038627624512,0.02482622303068638,0.019420693011023105,0.02648046799004078,0.02648046799004078,0.555550217628479,same,1.0
spider,spider,clear,True,spider,True,spider,0.001231479924172163,0.021990017965435982,0.021990017965435982,0.008716005470603704,0.020214885473251343,0.020214885473251343,0.8891434669494629,same,1.0
spider,spider,noisy,True,spider,False,chimney,0.0012058222200721502,0.0006430171779356897,0.01872377283871174,0.0168505420004949,0.021410690620541573,0.021410690620541573,0.6168559193611145,same,1.0
spinach,spinach,clear,True,spinach,True,spinach,0.0012902605812996626,0.06860440969467163,0.06860440969467163,0.015924723736941815,0.03905313462018967,0.03905313462018967,0.8840213418006897,same,1.0
spinach,spinach,noisy,True,spinach,False,breakfast,0.0012058777501806617,0.0015765451826155186,0.023056255653500557,0.020460483176633716,0.025821875780820847,0.025821875780820847,0.6133639216423035,same,1.0
spirit,spirit,clear,True,spirit,True,spirit,0.001295780180953443,0.07286140322685242,0.07286140322685242,0.016929070519283412,0.04231034964323044,0.04231034964323044,0.9088084101676941,same,1.0
spirit,spirit,noisy,True,spirit,True,spirit,0.001230127876624465,0.019894620403647423,0.019894620403647423,0.01884703068435192,0.022241033613681793,0.022241033613681793,0.7600514888763428,same,1.0
squirrel,squirrel,clear,True,squirrel,True,squirrel,0.0013143218820914626,0.0870695635676384,0.0870695635676384,0.01478369937138632,0.03613612800836563,0.03613612800836563,0.9008616805076599,same,1.0
squirrel,squirrel,noisy,True,squirrel,False,midnight,0.0012058201245963573,0.00035123308771289885,0.015980402007699013,0.01995306943356991,0.025624535977840424,0.025624535977840424,0.5309803485870361,same,1.0
stable,stable,clear,True,stable,True,stable,0.0012538611190393567,0.03997739031910896,0.03997739031910896,0.011465455688070506,0.027977406978607178,0.027977406978607178,0.8992334008216858,same,1.0
stable,stable,noisy,True,stable,False,orange,0.001205841195769608,0.0008198345312848687,0.014098474755883217,0.020146856549195947,0.026246314868330956,0.026246314868330956,0.5695286989212036,same,1.0
stadium,stadium,clear,False,standard,False,standard,0.0012548778904601932,0.04083247482776642,0.04212367534637451,0.013262705237604677,0.029321931302547455,0.029321931302547455,0.9225547313690186,same,1.0
stadium,stadium,noisy,False,standard,False,conscience,0.0012183621292933822,0.010438119061291218,0.020541269332170486,0.02026493214443326,0.028133686631917953,0.028133686631917953,0.6185137629508972,same,1.0
standard,standard,clear,True,standard,True,standard,0.0013485406525433064,0.11273570358753204,0.11273570358753204,0.01649697759980336,0.0395469143986702,0.0395469143986702,0.8997927904129028,same,1.0
standard,standard,noisy,True,standard,False,traveller,0.0012242024531587958,0.015116059221327305,0.018759174272418022,0.018045049452222885,0.023536060005426407,0.023536060005426407,0.7064312696456909,same,1.0
statement,statement,clear,True,statement,True,statement,0.001331603154540062,0.10016505420207977,0.10016505420207977,0.019073395770508796,0.04614786058664322,0.04614786058664322,0.9238047003746033,same,1.0
statement,statement,noisy,True,statement,False,brilliant,0.0012244452955201268,0.015316025353968143,0.021025141701102257,0.018957310457713903,0.02180059254169464,0.02180059254169464,0.8062322735786438,same,1.0
station,station,clear,True,station,True,station,0.0013155705528333783,0.08798712491989136,0.08798712491989136,0.01769948911201209,0.04241089150309563,0.04241089150309563,0.9202912449836731,same,1.0
station,station,noisy,True,station,True,station,0.0012322262628003955,0.02165188640356064,0.02165188640356064,0.020101731575094164,0.025789158418774605,0.025789158418774605,0.6494548320770264,same,1.0
steamer,steamer,clear,True,steamer,True,steamer,0.0012594193685799837,0.04441516101360321,0.04441516101360321,0.011067392816301435,0.026968633756041527,0.026968633756041527,0.9005941152572632,same,1.0
steamer,steamer,noisy,True,steamer,False,leather,0.0012058606371283531,0.0004305093898437917,0.009762417525053024,0.018591357186436654,0.023168601095676422,0.023168601095676422,0.5817423462867737,same,1.0
stocking,stocking,clear,True,stocking,True,stocking,0.0012473546667024493,0.03478684276342392,0.03478684276342392,0.010140335985459388,0.02361520752310753,0.02361520752310753,0.9078050851821899,same,1.0
stocking,stocking,noisy,True,stocking,False,boredom,0.0012057132553309202,0.0012571124825626612,0.024555644020438194,0.017796603630296885,0.02463689260184765,0.02463689260184765,0.6137531399726868,same,1.0
stomach,stomach,clear,True,stomach,True,stomach,0.0012829944025725126,0.06294135004281998,0.06294135004281998,0.011268965414259582,0.02842370793223381,0.02842370793223381,0.8848007917404175,same,1.0
stomach,stomach,noisy,True,stomach,False,substance,0.0012058067368343472,0.0009043073514476418,0.015923382714390755,0.017222763381898404,0.02261299639940262,0.02261299639940262,0.6152855157852173,same,1.0
story,story,clear,True,story,True,story,0.0012590368278324604,0.044109608978033066,0.044109608978033066,0.011406698430888354,0.027951721101999283,0.027951721101999283,0.8933718204498291,same,1.0
